price,bedrooms,bathrooms,sqft_living,sqft_lot,floors
525000,4,2.75,2910,6308,1
525000,4,1.75,1710,10440,1
275000,3,1,1200,7800,1
583000,3,2.5,2600,5100,2
237950,2,1.75,1460,7926,1
1065000,4,3.75,4260,9800,2
679000,4,2.75,2100,4480,1.5
1465000,6,4.5,4230,6420,2
410000,3,1.75,1660,6250,1
306000,3,1,1450,7200,1
215000,4,1.5,1860,5040,1.5
594950,4,2.5,2720,10006,2
1250000,4,2.5,2920,5500,1
305000,3,1.5,1800,12196,1
425000,2,1,1320,8830,1
215000,3,1.75,1770,29004,1
480000,5,2.75,2550,7725,1
550000,4,1.75,2150,9000,1
750000,4,2.5,3020,7465,2
137124,3,1,960,27442,1
840000,3,2,2783,11177,2
624800,3,2,2250,14274,1
630000,3,1.75,1710,8767,1
590000,3,2.5,2650,9380,1
599950,3,3.25,1830,1804,3
299880,3,2.5,1460,3044,2
400000,3,2,1760,6875,1
560000,3,2.5,1960,6058,2
229000,4,2.25,2010,7688,1
525000,4,2.5,3670,9958,2
737000,2,2.25,2290,9772,1
680000,3,2,1780,5720,1
635000,4,2.5,3080,35430,2
740000,4,2.5,3360,15091,2
335500,3,1,1370,6780,2
270000,4,2.5,1660,8063,1
1037000,4,3.5,4440,10660,2
450000,5,2.5,2850,209523,1
379000,3,2.5,1530,2913,2
468000,4,2.5,2100,8400,1
321500,1,1,730,1942,1
443000,3,2.25,1920,8223,2
340000,3,1,1600,7324,1
470000,4,2.25,2380,17199,2
545000,3,2.5,2760,17377,2
415000,4,1.5,1840,11367,1.5
599000,7,2.5,2580,5750,1
759000,4,1.75,2100,4750,1
300000,4,1.75,1820,5015,1
1681000,5,5.25,4830,18707,2
359000,3,1.5,1550,4980,1
550000,4,1,1440,3600,1.5
395000,2,1,930,6380,1
486000,4,2.5,3560,12047,2
187000,2,1,840,11600,1
734950,4,3.25,4280,47179,2
284000,3,1.5,1500,10018,1
696000,4,3.5,3650,38546,2
380000,2,1,780,3910,1
625000,4,1,1600,5500,1.5
252000,4,1.75,1120,8250,1
560000,2,1,1010,9219,1
395000,4,2.75,1970,37026,1
900000,4,2.5,2230,4372,2
2680000,5,3,4290,20445,2
625000,3,1.75,3160,76230,1
580000,3,1.75,1850,5100,1
309000,3,2.25,1980,8755,1
412000,4,3.5,3360,9767,2
495000,3,2,2660,192099,1
215000,3,1,1200,7280,1
741500,2,2.5,2150,5760,1
749000,3,2.75,2820,5348,2
659950,4,2.75,3510,9400,2
530000,3,2.5,1790,3078,2
749000,4,2.75,2700,6000,2
2321000,5,4.75,5780,17004,2
595000,4,3.25,3730,4560,2
487000,4,2.5,2540,5001,2
760000,4,2.25,3300,8365,3
1240000,5,3.5,5430,10327,2
435000,4,2.5,2550,5200,2
374950,3,2.25,1390,1484,3
440000,3,1.5,1270,1413,3
360000,4,2.5,2380,5000,2
879000,4,2.5,3360,22111,2
1550000,5,4.25,6070,171626,2
505000,2,1,1240,57000,1
545000,2,2,2930,14057,1
600000,2,2.5,2410,102366,1
775000,6,2.75,2980,5000,1.5
725000,2,1.75,1950,2719,1
610000,4,2.75,2600,36583,1
350000,4,1,1170,8147,1.5
410000,3,1,1470,6500,1
639000,4,2,1840,5419,1
439000,4,2,1560,7500,1
499950,4,1.75,1520,7700,1
800000,3,2.75,2220,4000,2
350000,4,2.5,2800,9538,2
279000,2,1,670,6300,1
290256,3,2.25,1720,7885,2
355000,3,2.5,2110,4038,2
263000,3,1.75,1580,9187,1
880000,6,2.5,2640,3680,2
426500,4,2.5,2700,6515,2
735000,3,2.5,2820,8159,2
720000,4,2.5,3340,8930,2
265000,3,2.5,1530,6000,2
840000,4,3.5,3840,85728,2
657500,3,2,2320,10960,1
850000,5,2,2310,13430,1.5
436110,3,2.5,1770,1235,3
589900,2,3,3160,66646,2
620000,3,1.5,1620,6630,1
254000,4,2,1510,4235,1
375000,3,1.75,960,8106,1
455000,4,2.25,1740,8449,1
445000,4,2,1470,8395,1
568500,4,2.5,2460,4200,2
352500,3,1.75,1170,8182,1
342500,2,1.75,1210,7507,1
299950,3,2.5,1870,7942,2
425000,3,2.5,1950,5689,2
561000,4,2.5,2570,5250,2
455500,3,2,1460,10311,1
400000,3,2.5,2970,23100,1
443500,4,2.5,2040,21781,2
1234582,5,3.25,3240,6551,1.5
370000,4,2.75,3150,67518,1
475000,3,2.25,1820,8008,1
580000,4,2.5,2130,35752,1
518000,3,1.5,1430,8000,1
525000,3,2.5,2030,6970,2
236000,4,2.75,2000,5827,2
278500,4,2.25,1940,6206,2
205425,2,1.75,880,6780,1
248000,3,1,950,9400,1
505000,3,2.25,1670,1596,2
657500,3,2.5,2670,10496,2
670000,3,2.5,2700,1438,2
202000,1,1,590,833,1
440000,4,2.25,2160,8119,1
690000,4,2.5,2700,8810,2
375000,6,2.25,3206,5793,2
291000,3,1.75,1560,9788,1
230000,3,1.75,1400,6956,1
850000,4,3.25,3090,6744,2
84350,4,2,2630,16475,2
12899000,3,2.5,2190,11394,1
2110000,4,1,2100,9200,1
2199900,4,1.5,1120,5427,1
188000,4,2.75,3260,19542,1
26590000,3,2,1180,7793,1
7800,2,1,780,16344,1
237227.8571,4,2.5,2200,9397,2
117833.3333,3,1,1340,306848,1
0,3,1.75,1490,10125,1
744312.5,4,2.5,2800,5900,1
0,4,2.75,2600,5390,1
0,6,2.75,3200,9200,1
0,5,3.5,3480,36615,2
439333.3333,3,3.5,3020,4082,2
280000,3,2.25,1970,11088,1
0,5,1.5,1500,7112,1
0,4,4,3680,18804,2
176225,3,2,1570,7200,1
500324,3,2.5,2280,2289,2
444845,3,2.5,1600,3573,2
330000,3,3,1680,1570,3
292285.7143,3,1.75,1890,13860,1
160000,2,1,520,22334,1
274333.3333,3,2.25,1780,191228,2
537500,4,3,2920,33976,1
232333.3333,3,2.25,2430,73151,1
237333.3333,3,2.75,3010,1842,2
346750,3,1,1620,30736,1.5
0,2,2.5,2200,188200,1
1020000,3,2.25,2950,78843,1.5
0,4,2.25,2170,10500,1
254000,3,1.5,1770,17208,1
238750,3,1,1830,8209,1
268971.875,4,2.5,2380,7066,2
642000,4,2.5,2550,10000,1
571986.1111,3,2.5,3720,11610,2
0,5,4.5,4630,6324,2
0,5,4,4430,9000,2
554250,3,2.5,1490,1709,3
0,4,4.5,5030,11023,2
0,4,1.5,2180,22870,1
107500,4,1.5,1590,131551,1
300000,3,2,1510,7066,1
0,4,3.5,4210,10308,2
540833.3333,3,2,1640,9972,1
274750,4,2.5,1840,1562,2
148612.5,3,1,1040,5000,1
326428.5714,3,1,1250,4800,1
0,5,3.25,3690,12353,2
135333.3333,4,1,1530,7200,1.5
577437.5,4,2.5,2110,3750,2
440825,3,1.75,2150,4333,1
195000,5,3.75,5340,10655,2.5
257500,4,1.75,2420,7672,1
692000,4,3.25,5010,34460,2
176400,2,1,910,9612,1
193000,3,1.5,2200,5000,1.5
646212.5,4,2.5,3430,64441,2
268971.875,4,2.5,1860,6687,1
0,4,3.75,3300,4545,1.5
317061.875,3,1.75,1280,10716,1
83300,3,2,1490,7770,1
0,5,2.25,2880,11965,2
266066.6667,4,1,1310,5200,1.5
342246.4286,4,2.5,1980,7403,2
0,5,2.25,2000,7900,1
0,3,3,1860,7440,1
0,4,3,1990,6180,2
240015.3333,4,2.25,1720,8300,1
83300,3,2,1370,78408,1
316850,4,3,4060,35621,1
259585.5714,4,2.5,1960,9898,2
328211.9048,4,2.5,1720,9600,1
673476.8182,4,2.5,2740,12899,2
0,4,1,1360,13372,1
425000,3,2.5,1870,5449,2
127160,2,1,720,4222,1
341750,3,2.25,2180,7741,2
178650,3,1.5,1430,8960,1
87500,2,1,780,6685,1
282508.8889,3,1,1180,5002,1.5
450385.7143,3,2,1300,3731,1
435000,4,3,4260,18000,2
532500,2,1.75,2050,11900,1
408900,3,1.75,2930,19876,1
156766.6667,2,1,1500,4120,1.5
452500,5,3.5,5960,13703,2
308830.7692,2,1,810,4800,1
484991.6667,4,2.75,2320,4344,2
287919.7826,2,1,1090,5000,1
247875,2,1,1000,4776,1
309487.5,3,2.5,2260,19821,2
173666.6667,4,1,1290,5000,1.5
237481.25,3,2,2120,7560,1
326983.3333,3,2.25,1490,4522,2
790000,4,2.5,2310,5100,2
0,1,1,720,6000,1
678333.3333,3,2.5,1840,3035,1
542804.75,5,2.75,2910,36250,1
723243.75,4,2.75,3270,12880,2
667781.25,5,2.75,3040,10257,2
108333.3333,3,1,1200,9936,1
0,5,2.75,2740,5616,1.5
535000,4,2.25,2290,5350,2
596165.4286,4,2,2580,6000,1
269187.5,3,1.75,1590,27200,1.5
148612.5,3,1,1040,6860,2
0,3,1,1300,6710,1
0,5,2.5,2090,4698,2
341166.6667,5,2.75,2670,3800,2
132500,4,1,1540,115434,1.5
557125,4,2.75,3370,12447,2
228944.4444,3,1.75,1730,11325,1
592105.7143,3,2.5,1640,29970,2
535000,4,2.25,2980,8051,1.5
420642.8571,3,2,1330,8100,1
132250,4,2.25,2192,12128,2
237227.8571,4,2.5,2068,7242,2
440825,3,1.75,1980,6250,1
2560498.333,3,2.5,1710,1664,2
423050.9259,2,1,890,4590,1
1337044.2,4,3.5,4280,9583,2
315368.7,3,2.5,3080,12476,2
417985.7143,4,2.25,2070,7500,2
723243.75,4,2.75,3010,7215,2
259950,4,2,2030,9300,1
0,4,3.75,4060,19290,2
237333.3333,3,2.75,2340,16500,1
426090,3,2.5,2340,5957,2
458663.8889,2,1,1470,7137,1
812650,4,2.5,3700,21755,1
135333.3333,4,1,1200,7200,1.5
0,5,2.75,2910,53898,1
0,5,2,1910,7200,1
0,3,2.5,2880,13500,1
0,5,2.75,3240,6863,2
387884.6154,3,1.75,1590,8219,1.5
437500,5,3.5,3690,11928,2
641633.3333,3,2.5,2480,5137,2
681965.7813,4,2.5,2683,40386,2
229629.5,2,1,1100,8281,1
0,4,1,2080,3500,1.5
210614.2857,3,2.5,2210,10119,1
790000,4,3.25,2420,4000,1.5
435500,3,3.5,1240,1666,2
738190.8571,3,2.5,2300,3060,1.5
497333.3333,3,1.75,1760,12874,1
300000,3,2,2020,8555,1
1036200,4,3.25,2500,5801,1.5
163785.7143,2,1,760,5500,1.5
351250,4,1.75,1580,5340,1
645325,3,2.5,2670,10481,2
171224.8,3,1,1140,8366,1
0,5,3.75,3870,8225,2
540000,3,2.75,2750,18029,1
233166.6667,3,2,1570,7000,2
329333.3333,3,1.75,1160,22470,1
225279.4286,3,2.25,2110,7665,1
331366.6667,3,2.5,1270,2509,2
460886.9231,4,2.5,3250,4500,2
337945.75,2,1,940,9839,1
0,4,1.5,2310,68824,2
243069.2308,3,1,1130,12519,1
0,6,3,3020,13783,2
690408.6207,4,2.5,3210,14910,2
592105.7143,3,2.5,2650,40705,2
220083.3333,3,1.75,1150,8079,1
280000,3,3,3910,19023,2
297857.1429,4,2.5,3490,5000,2
950833.3333,5,3,3330,19126,2
323833.3333,4,1,1940,5753,1.5
309000,3,2.5,1800,2700,2
248400,3,1.75,1880,11249,1
994500,4,2.25,2870,6280,1.5
0,4,2.5,1960,11600,1
0,4,1,1810,7500,1
0,2,2.25,1490,6770,1.5
0,3,4.5,5230,17826,2
288500,5,2.5,3390,9760,1
379509.1667,2,1,880,6413,1
180785.7143,2,1,2550,21675,1
950100,4,2.5,3160,13194,2
0,4,5,4550,18641,1
542500,5,2.75,3831,13800,2
362750,2,1.75,1240,3000,1.5
234975,4,2.75,2520,14021,2
672500,4,2.25,2420,10200,2
391400,4,1.75,1250,7400,1
0,3,2.75,1310,7300,1
198995,3,1,1410,8053,1
278900,3,1,990,9798,1
171758.3333,3,1,1000,8512,1
325187.5,3,1.75,2000,7560,1
190368.75,2,1,1120,5650,1
375000,5,3.25,3370,7947,2
216000,3,2.75,2210,4000,2
0,5,3.5,2640,6895,2
360500,3,2.5,1150,887,3
677099.5652,4,2.5,2150,27540,2
405125,4,2.75,4230,31747,2
289987.5,3,1.75,1570,15330,1
264270,3,2.5,1630,7700,1
602761,4,2.5,2770,10274,2
251555.5556,3,1,1750,7800,1
214750,3,1.5,1090,8160,1
258125,2,1,930,7740,1
0,4,2,2100,4857,2
677099.5652,4,2.5,2540,38677,2
0,2,1,810,8424,1
0,2,1.5,1520,8040,1
167500,1,1,690,1950,1
471500,4,3,2370,3672,1.5
0,4,4.25,3500,8750,1
464600,2,1,840,3400,1
132250,4,2.25,1830,8734,2
433111.1111,3,2.25,1370,1524,3
542500,5,2.75,2520,16100,1
0,2,2.25,2130,4920,1.5
368112.5,4,2.5,2590,8483,2
673476.8182,4,2.5,1820,20011,2
558653.8462,3,2.5,1530,3210,1.5
0,4,2.5,4080,18362,2
168333.3333,2,1,1050,6600,1.5
268971.875,4,2.5,1954,4805,2
318000,2,1.75,1530,3503,1
550607.1429,4,2,1660,4800,1.5
1288333.333,6,4.5,3830,4800,3
584000,3,1.75,1490,1036,2
0,3,1,1520,9030,1
0,5,6.25,8020,21738,2
245000,3,3,2470,7410,2
287919.7826,2,1,870,4600,1
672500,4,2.25,2110,12653,2
454790,2,1.75,1990,4000,1
282508.8889,3,1,1560,7552,1
473200,3,1.5,1740,4200,1.5
406062.5,2,1,1290,4650,1
282766.6667,4,2,1700,8640,1
486445.8333,3,1.75,1880,10032,1
486895,3,1,1890,3330,1.5
430277.7778,3,2.25,1620,1075,3
229629.5,2,1,770,8149,1
0,4,2.25,2890,18226,3
182805,3,1,1040,8892,1
380680.5556,4,2.5,2620,8331,2
396166.6667,3,1.75,1880,5752,1
252980,4,2.5,2530,8169,2
289373.3077,3,2.5,2538,4600,2
210614.2857,3,2.5,1610,7223,2
308166.6667,3,1.75,1510,6360,1
534333.3333,3,2.5,1460,7573,2
416904.1667,3,2.5,3010,7014,2
203400,4,2,2090,6630,1
220600,3,2.5,1490,8102,2
